month,forecast
2025-01,84.178473
2025-02,84.058288
2025-03,92.994835
2025-04,98.353287
2025-05,110.824303
2025-06,120.569633
2025-07,136.105484
2025-08,133.999969
2025-09,127.800682
2025-10,112.779961
2025-11,101.124947
2025-12,97.990578
RMSE,6.01638
MAPE,4.597338
MAE,4.967319
R2,0.924329
