month,forecast
2025-01,85.691833
2025-02,86.520416
2025-03,87.175499
2025-04,93.924797
2025-05,113.813644
2025-06,135.120941
2025-07,150.775528
2025-08,144.340469
2025-09,132.345673
2025-10,116.667313
2025-11,103.513153
2025-12,92.747704
RMSE,6.92188
MAPE,6.095008
MAE,6.240668
R2,0.899837
