month,forecast
2025-01,79.344727
2025-02,85.191457
2025-03,92.824951
2025-04,96.16069
2025-05,105.27301
2025-06,124.301346
2025-07,138.241425
2025-08,142.617264
2025-09,138.449081
2025-10,110.263733
2025-11,103.288361
2025-12,99.013458
RMSE,6.710495
MAPE,5.425821
MAE,5.802153
R2,0.905861
