month,forecast
2025-01,80.826468
2025-02,80.287979
2025-03,95.710876
2025-04,99.471634
2025-05,106.54174
2025-06,121.813805
2025-07,139.691498
2025-08,135.785156
2025-09,129.909897
2025-10,109.276848
2025-11,102.240067
2025-12,99.346786
RMSE,5.748264
MAPE,3.99874
MAE,4.504927
R2,0.930923
