month,forecast
2025-01,79.729727
2025-02,78.519485
2025-03,91.111877
2025-04,97.048004
2025-05,109.099823
2025-06,126.076561
2025-07,143.194748
2025-08,134.845093
2025-09,123.515312
2025-10,106.10437
2025-11,91.080841
2025-12,91.108093
RMSE,6.621868
MAPE,4.544883
MAE,5.03651
R2,0.908331
