month,forecast
2025-01,81.658218
2025-02,79.44517
2025-03,95.509323
2025-04,99.559189
2025-05,111.468575
2025-06,128.221939
2025-07,142.186813
2025-08,139.833679
2025-09,130.754364
2025-10,109.620171
2025-11,101.70842
2025-12,101.484795
RMSE,4.96853
MAPE,3.370726
MAE,3.720841
R2,0.948392
