month,forecast
2025-01,83.675894
2025-02,88.564628
2025-03,91.524948
2025-04,95.669823
2025-05,103.130104
2025-06,115.25042
2025-07,130.67334
2025-08,138.398254
2025-09,132.501328
2025-10,118.135269
2025-11,106.234703
2025-12,98.579102
RMSE,8.618138
MAPE,6.73292
MAE,7.185021
R2,0.84473
