month,forecast
2025-01,78.005935
2025-02,84.880075
2025-03,96.004875
2025-04,100.311722
2025-05,112.852272
2025-06,126.211769
2025-07,149.308243
2025-08,148.39505
2025-09,138.593231
2025-10,112.233475
2025-11,101.3601
2025-12,94.2911
RMSE,6.281815
MAPE,4.403258
MAE,4.67497
R2,0.917504
