month,forecast
2025-01,81.808647
2025-02,81.139591
2025-03,93.592003
2025-04,98.237663
2025-05,108.680626
2025-06,129.357086
2025-07,147.591858
2025-08,143.017395
2025-09,134.578491
2025-10,113.408516
2025-11,103.166245
2025-12,101.10775
RMSE,5.018878
MAPE,3.866062
MAE,4.100898
R2,0.947341
