month,forecast
2025-01,78.684857
2025-02,83.795868
2025-03,95.387444
2025-04,95.44474
2025-05,102.298767
2025-06,129.755066
2025-07,138.307602
2025-08,137.99176
2025-09,136.642654
2025-10,104.64521
2025-11,94.429184
2025-12,94.020973
RMSE,7.068153
MAPE,4.769634
MAE,5.140589
R2,0.895559
