month,forecast
2025-01,84.293893
2025-02,83.531573
2025-03,99.506386
2025-04,99.704071
2025-05,105.705482
2025-06,125.416283
2025-07,143.016861
2025-08,142.763565
2025-09,136.967255
2025-10,109.185547
2025-11,99.259476
2025-12,98.699089
RMSE,5.939388
MAPE,4.42799
MAE,4.670753
R2,0.926253
