month,forecast
2025-01,83.417227
2025-02,79.552329
2025-03,91.911644
2025-04,94.468666
2025-05,106.80732
2025-06,124.626419
2025-07,142.476059
2025-08,139.889221
2025-09,126.977905
2025-10,110.46801
2025-11,100.41433
2025-12,97.939514
RMSE,5.804707
MAPE,4.608912
MAE,5.094125
R2,0.92956
