month,forecast
2025-01,83.980202
2025-02,77.495216
2025-03,92.902924
2025-04,95.942047
2025-05,110.195587
2025-06,136.141968
2025-07,145.425812
2025-08,148.150879
2025-09,133.943039
2025-10,119.132805
2025-11,107.41555
2025-12,103.353294
RMSE,6.503513
MAPE,4.672904
MAE,5.0326
R2,0.911579
