month,forecast
2025-01,83.110825
2025-02,76.881264
2025-03,93.655746
2025-04,96.619965
2025-05,113.993942
2025-06,133.177155
2025-07,148.815765
2025-08,145.229248
2025-09,137.295456
2025-10,120.193031
2025-11,104.420364
2025-12,103.209213
RMSE,5.037481
MAPE,3.546605
MAE,3.855566
R2,0.94695
