month,forecast
2025-01,56.509557
2025-02,50.125241
2025-03,52.435238
2025-04,51.714546
2025-05,52.45145
2025-06,60.400349
2025-07,68.556908
2025-08,67.84761
2025-09,60.892601
2025-10,55.454727
2025-11,55.238529
2025-12,62.311695
RMSE,3.749955
MAPE,5.353516
MAE,3.186024
R2,0.791679
