month,forecast
2025-01,54.123463
2025-02,47.373105
2025-03,54.228008
2025-04,51.972813
2025-05,52.145145
2025-06,59.767582
2025-07,67.411812
2025-08,73.072113
2025-09,59.446903
2025-10,53.493961
2025-11,52.988663
2025-12,61.533268
RMSE,3.118827
MAPE,4.172657
MAE,2.519833
R2,0.8559
