month,forecast
2025-01,55.906216
2025-02,48.718434
2025-03,55.796749
2025-04,51.901917
2025-05,54.062866
2025-06,58.46962
2025-07,68.850342
2025-08,73.098572
2025-09,60.709488
2025-10,54.13131
2025-11,53.70224
2025-12,62.638424
RMSE,2.891824
MAPE,3.678441
MAE,2.167079
R2,0.876113
