month,forecast
2024-01,57.348907
2024-02,42.024103
2024-03,50.613789
2024-04,49.288071
2024-05,50.99976
2024-06,54.222481
2024-07,65.223869
2024-08,68.209297
2024-09,56.786808
2024-10,50.601181
2024-11,52.645561
2024-12,60.06237
RMSE,2.163327
MAPE,3.14892
MAE,1.723569
R2,0.930602
