month,forecast
2024-01,48.766304
2024-02,44.757919
2024-03,47.848637
2024-04,45.39542
2024-05,55.389385
2024-06,57.823006
2024-07,60.489887
2024-08,62.909988
2024-09,56.375519
2024-10,54.312027
2024-11,53.442017
2024-12,51.903152
RMSE,5.850721
MAPE,9.779919
MAE,5.452954
R2,0.492397
