month,forecast
2024-01,58.340057
2024-02,41.679541
2024-03,50.369587
2024-04,48.709137
2024-05,50.880997
2024-06,57.031868
2024-07,64.530258
2024-08,65.919502
2024-09,57.014977
2024-10,52.084793
2024-11,52.522167
2024-12,59.62846
RMSE,2.675445
MAPE,3.967254
MAE,2.221869
R2,0.893855
