month,forecast
2024-01,54.626743
2024-02,44.104198
2024-03,50.91787
2024-04,51.728172
2024-05,53.548027
2024-06,57.8423
2024-07,64.446526
2024-08,67.605759
2024-09,59.690437
2024-10,50.454014
2024-11,50.46006
2024-12,59.712112
RMSE,2.754753
MAPE,4.417975
MAE,2.34445
R2,0.887469
