month,forecast
2024-01,58.945709
2024-02,41.994608
2024-03,52.016689
2024-04,49.311863
2024-05,50.82177
2024-06,56.104698
2024-07,63.120056
2024-08,65.569756
2024-09,57.905609
2024-10,51.901676
2024-11,52.409531
2024-12,58.974846
RMSE,2.648521
MAPE,3.702978
MAE,2.102969
R2,0.895981
