month,forecast
2024-01,58.423424
2024-02,41.907446
2024-03,51.875954
2024-04,47.78537
2024-05,50.570492
2024-06,55.858032
2024-07,64.953476
2024-08,66.816132
2024-09,56.865894
2024-10,52.920586
2024-11,52.587143
2024-12,60.122643
RMSE,2.478433
MAPE,3.892642
MAE,2.145996
R2,0.908912
