month,forecast
2024-01,57.511734
2024-02,41.639021
2024-03,51.989952
2024-04,50.19825
2024-05,52.22908
2024-06,60.315037
2024-07,63.941044
2024-08,62.825142
2024-09,57.36478
2024-10,50.184029
2024-11,51.498524
2024-12,59.257614
RMSE,3.502327
MAPE,4.046742
MAE,2.351006
R2,0.818106
