month,forecast
2024-01,57.171814
2024-02,41.379336
2024-03,51.355061
2024-04,49.682117
2024-05,50.244732
2024-06,51.832714
2024-07,62.094219
2024-08,62.081684
2024-09,58.775784
2024-10,50.885086
2024-11,50.622944
2024-12,58.088287
RMSE,3.40926
MAPE,4.142741
MAE,2.445408
R2,0.827644
