month,forecast
2025-01,56.612759
2025-02,48.887227
2025-03,54.204628
2025-04,52.198086
2025-05,54.101433
2025-06,57.235531
2025-07,70.762749
2025-08,73.594757
2025-09,59.402912
2025-10,56.94799
2025-11,55.91394
2025-12,62.627907
RMSE,2.949995
MAPE,3.724576
MAE,2.149718
R2,0.871079
