month,forecast
2024-01,86.77198
2024-02,63.835278
2024-03,87.573105
2024-04,94.950844
2024-05,106.766029
2024-06,120.96347
2024-07,138.227432
2024-08,137.76535
2024-09,128.160675
2024-10,115.506744
2024-11,104.521759
2024-12,102.768631
RMSE,5.564225
MAPE,4.647052
MAE,4.572536
R2,0.929724
