month,forecast
2024-01,84.504219
2024-02,79.348694
2024-03,90.645958
2024-04,99.983948
2024-05,111.944557
2024-06,127.495216
2024-07,135.007645
2024-08,134.214859
2024-09,130.844193
2024-10,101.994858
2024-11,93.721313
2024-12,92.236038
RMSE,5.837501
MAPE,4.876373
MAE,4.733251
R2,0.922652
