month,forecast
2024-01,86.162552
2024-02,64.518994
2024-03,88.114075
2024-04,91.713257
2024-05,107.423691
2024-06,127.58979
2024-07,141.078278
2024-08,137.214691
2024-09,127.430153
2024-10,113.969185
2024-11,100.45993
2024-12,98.064659
RMSE,4.767481
MAPE,4.276935
MAE,4.286512
R2,0.948409
