month,forecast
2024-01,89.841843
2024-02,66.005528
2024-03,91.775764
2024-04,95.240059
2024-05,109.528351
2024-06,134.682861
2024-07,149.268158
2024-08,135.420395
2024-09,123.458519
2024-10,113.390114
2024-11,103.302711
2024-12,104.468155
RMSE,6.645351
MAPE,5.031979
MAE,5.375812
R2,0.899762
