month,forecast
2024-01,92.773895
2024-02,59.868121
2024-03,92.570953
2024-04,93.17366
2024-05,105.653885
2024-06,121.768799
2024-07,139.729889
2024-08,138.024719
2024-09,134.307907
2024-10,116.172966
2024-11,102.280891
2024-12,99.638756
RMSE,5.093363
MAPE,4.433811
MAE,4.325791
R2,0.941115
