month,forecast
2024-01,92.024857
2024-02,60.65238
2024-03,90.648407
2024-04,91.828575
2024-05,108.20813
2024-06,121.608841
2024-07,139.275879
2024-08,137.459564
2024-09,136.625977
2024-10,111.652168
2024-11,99.318863
2024-12,99.128998
RMSE,4.74727
MAPE,4.228339
MAE,4.187705
R2,0.948845
