month,forecast
2024-01,90.419815
2024-02,68.7086
2024-03,92.396225
2024-04,94.656281
2024-05,107.175148
2024-06,122.659065
2024-07,134.618317
2024-08,130.420547
2024-09,124.820801
2024-10,104.44278
2024-11,96.044937
2024-12,97.851898
RMSE,4.011925
MAPE,2.981079
MAE,3.337632
R2,0.963466
