month,forecast
2024-01,87.915176
2024-02,59.12224
2024-03,89.245445
2024-04,91.996811
2024-05,110.17939
2024-06,121.127464
2024-07,142.3302
2024-08,136.372818
2024-09,126.972916
2024-10,110.663147
2024-11,101.163498
2024-12,100.571846
RMSE,4.884662
MAPE,4.375564
MAE,4.022096
R2,0.945842
