month,forecast
2024-01,86.589127
2024-02,65.129506
2024-03,89.247917
2024-04,94.323471
2024-05,112.06881
2024-06,136.677734
2024-07,150.777069
2024-08,137.353607
2024-09,120.845665
2024-10,111.066948
2024-11,103.570618
2024-12,102.328957
RMSE,7.424029
MAPE,6.00745
MAE,6.40373
R2,0.874895
