month,forecast
2024-01,87.367172
2024-02,72.177856
2024-03,91.655037
2024-04,101.08107
2024-05,126.471512
2024-06,123.4646
2024-07,137.489868
2024-08,130.243561
2024-09,136.695496
2024-10,116.186859
2024-11,102.623795
2024-12,97.532967
RMSE,8.263393
MAPE,6.223805
MAE,6.495718
R2,0.845007
