month,forecast
2024-01,91.416374
2024-02,60.225627
2024-03,89.270775
2024-04,92.469505
2024-05,109.629578
2024-06,118.821571
2024-07,137.636353
2024-08,138.586853
2024-09,135.563568
2024-10,112.433708
2024-11,101.015228
2024-12,101.414375
RMSE,5.464157
MAPE,5.044046
MAE,5.046446
R2,0.932229
